GENE       CHR      START       STOP  NSNPS  NRARE  NPARAM       N        ZSTAT            P          RSQ      RSQ_ADJ
253461       3  141324213  141449792    991    991      61  235812       1.7429     0.040671   0.00034576   8.7082e-05
5922         3  141487047  141615363   1870   1870     117  235812      0.63133      0.26391   0.00053528   3.9101e-05
646730       3  141660344  141730357    587    587      23  235812      -0.3564      0.63923   8.5003e-05            0
9616         3  141738209  141746803    402    402      17  235812       1.7656     0.038733   0.00012114   4.9055e-05
131890       3  141749984  141817370    694    694      27  235812     0.097084      0.46133   0.00011469   1.7881e-07
483          3  141876628  141926540    752    752      30  235812      0.39704      0.34567   0.00013773    1.055e-05
7029         3  141944428  142149544    933    933      36  235812       2.5383    0.0055703   0.00025922   0.00010657
256356       3  142157527  142225607   1332   1332      74  235812      0.38741      0.34923   0.00033129   1.7524e-05
54464        3  142306607  142448062   3019   3019     205  235812      0.91206      0.18087   0.00094702   7.7724e-05
545          3  142449235  142578826   4416   4416     323  235812     0.017383      0.49307    0.0013688            0
5357         3  142596387  142713664   1053   1053      41  235812      -1.1098      0.86645   0.00013224            0
7220         3  142724032  142807888   1211   1211      69  235812      0.85606      0.19598   0.00033428   4.1664e-05
26577        3  142817860  142889203    812    812      32  235812      0.61973      0.26772   0.00015475   1.9014e-05
344838       3  142961231  142963336    357    357      15  235812     0.080525      0.46791   6.2647e-05            0
23350        3  143001524  143060725   1929   1929     120  235812    0.0081033      0.49677   0.00050659            0
9435         3  143119776  143124014    543    543      21  235812      0.64141      0.26063   0.00010472   1.5616e-05
285195       3  143265221  143848531   1485   1485      80  235812      0.88954      0.18686   0.00038617   4.6909e-05
205428       3  143971798  143992368    741    741      29  235812       1.5082     0.065747   0.00017484   5.1916e-05
5352         3  146069436  146161495   1742   1742     112  235812     -0.32415      0.62709   0.00045193            0
57088        3  146192335  146251179    713    713      28  235812       1.8754     0.030367   0.00018492   6.6221e-05
57047        3  146391363  146496012    999    999      61  235812       1.1149      0.13244   0.00031131   5.2631e-05
5359         3  146515178  146544841    553    553      22  235812     -0.11188      0.54454   8.7428e-05            0
389158       3  146576608  146606216    870    870      56  235812       1.8375     0.033069   0.00032634   8.8871e-05
84107        3  147386048  147407476   1053   1053      41  235812     -0.15273       0.5607   0.00016531            0
7545         3  147409394  147416719    544    544      21  235812     -0.30332      0.61918   7.8321e-05            0
185          3  148697871  148743003    412    412      17  235812      0.32675      0.37193   7.7483e-05   5.3644e-06
1360         3  148791180  148860192    871    871      56  235812       0.6439      0.25982   0.00026453   2.7061e-05
1359         3  148865256  148897087    887    887      35  235812       3.1691   0.00076467   0.00028676    0.0001384
2992         3  148991408  149027669    833    833      33  235812      0.13595      0.44593   0.00014181   1.8477e-06
6596         3  149030117  149086554   1857   1857     116  235812      0.43191       0.3329   0.00051742   2.5511e-05
84343        3  149129584  149173518   1562   1562     106  235812      -1.0759      0.85901   0.00038375            0
1356         3  149162410  149222050   2075   2075      79  235812       1.6813     0.046353   0.00042951   9.4533e-05
116441       3  149318498  149333761    436    436      17  235812     -0.35935      0.64033   6.0965e-05            0
4071         3  149369018  149377860    465    465      19  235812      0.55259      0.29027   9.2786e-05   1.2219e-05
7104         3  149474581  149503394    514    514      20  235812       2.0023     0.022627   0.00014652   6.1691e-05
25937        3  149517235  149703273    588    588      23  235812     -0.47248      0.68171   8.1988e-05            0
51122        3  149738470  149752510    425    425      17  235812        1.009       0.1565   9.6609e-05   2.4498e-05
389161       3  149760648  149792843    722    722      51  235812       1.8884     0.029483   0.00030408   8.7798e-05
11342        3  149812484  149962139    623    623      24  235812      -0.1524      0.56057   9.4625e-05            0
5217         3  149964904  149970954    684    684      27  235812      0.43585      0.33147   0.00012561   1.1146e-05
653659       3  149981661  149983366    433    433      18  235812      0.68075      0.24801     9.18e-05   1.5438e-05
9819         3  150408335  150460119    887    887      35  235812      0.40393      0.34313   0.00016024   1.1802e-05
27230        3  150541993  150603177   1312   1312      73  235812       1.4242     0.077201   0.00038516   7.5638e-05
83939        3  150546690  150586016   1072   1072      64  235812      -1.0904      0.86223    0.0002199            0
51714        3  150603279  150630447    377    377      16  235812       1.3699     0.085355    0.0001026    3.475e-05
131831       3  150659882  150704563   1230   1230      70  235812       1.8594     0.031486    0.0003968   9.9957e-05
6478         3  150741123  150763476    341    341      14  235812       1.2956     0.097561   8.9739e-05   3.0339e-05
7401         3  150918911  150973020    616    616      24  235812       1.4872     0.068475    0.0001484    4.667e-05
116931       3  151085665  151436678   5548   5548     408  235812       0.3979      0.34535    0.0017759   4.5776e-05
29909        3  151197754  151203222    280    280      12  235812     -0.16895      0.56708   4.4776e-05            0
9934         3  151212115  151278628    327    327      14  235812       1.6545      0.04901   0.00010075   4.1366e-05
53836        3  151294086  151316848    440    440      18  235812     -0.52047      0.69863   6.1322e-05            0
53829        3  151326308  151329549    376    376      16  235812     -0.93076      0.82401   4.5633e-05            0
64805        3  151336843  151384812   1816   1816     115  235812     -0.13627       0.5542   0.00047618            0
285313       3  151435990  151619926   2937   2937     201  235812     -0.15792      0.56274   0.00083623            0
344752       3  151733916  151758016    557    557      22  235812       1.5963     0.055209   0.00014205   4.8757e-05
13           3  151814025  151828488    544    544      21  235812      0.83904      0.20072    0.0001109   2.1875e-05
56670        3  151873643  151882088    353    353      15  235812      0.35577      0.36101   6.9215e-05   5.6028e-06
4154         3  152244321  152465780   1279   1279      72  235812     0.021797       0.4913   0.00030361            0
645843       3  152339698  152340990    170    170       7  235812     -0.57962      0.71891   1.9147e-05            0
5028         3  152834947  152838056    336    336      14  235812       1.4053     0.079969   9.3016e-05   3.3677e-05
5912         3  153162212  153170624    191    191       8  235812      -1.0346      0.84957   1.7314e-05            0
152118       3  153484495  153502697    216    216       9  235812       1.1076      0.13402   5.8029e-05   1.9908e-05
26084        3  154121003  154257827   2204   2204     130  235812       1.6897     0.045546   0.00067182   0.00012058
170506       3  154275668  154324497   1945   1945     141  235812       1.2027      0.11455   0.00068463   8.6725e-05
344758       3  154337672  154429715    842    842      55  235812      0.65058      0.25766   0.00026035    2.712e-05
4311         3  155024124  155183729   1600   1600      61  235812       1.7288     0.041922   0.00034496   8.6308e-05
23007        3  155479881  155745089   2486   2486     163  235812      0.27281       0.3925   0.00070945   1.8239e-05
285315       3  155762612  155806287    463    463      18  235812      0.99015      0.16105   0.00010101   2.4676e-05
9197         3  155826511  155854459    646    646      25  235812    -0.034641      0.51382   0.00010219            0
8833         3  155869430  155939608   1163   1163      67  235812       1.9985     0.022833   0.00039041   0.00010633
7881         3  156120548  156539138   1604   1604      85  235812       2.6603    0.0039041   0.00052465   0.00016427
6747         3  156540140  156555184    471    471      19  235812       0.8052      0.21035   0.00010025    1.967e-05
25976        3  156674416  156706770    658    658      26  235812      0.85492       0.1963    0.0001353   2.5034e-05
389170       3  156826307  157047659   1074   1074      64  235812       1.0907       0.1377     0.000324   5.2631e-05
57018        3  157146364  157160693   2002   2002     121  235812       2.9865    0.0014109   0.00073258   0.00021958
79674        3  157259742  157503626   2145   2145     150  235812      0.97516      0.16474   0.00070741   7.1347e-05
5806         3  157436791  157443628    528    528      21  235812     -0.17284      0.56861   8.1667e-05            0
152078       3  157543344  157677750   1132   1132      66  235812     0.095751      0.46186   0.00028173   1.8477e-06
6474         3  158096011  158106202    747    747      52  235812     -0.64798       0.7415   0.00019106            0
51319        3  158110052  158544835    716    716      28  235812       2.3536    0.0092953   0.00020596   8.7202e-05
4291         3  158571163  158606460    671    671      26  235812       1.1714      0.12072    0.0001467   3.6418e-05
85476        3  158644497  158692572   2052   2052     124  235812      0.96723      0.16671   0.00059007   6.4254e-05
56925        3  158666414  158672693    487    487      19  235812      0.84613      0.19874   0.00010149   2.0921e-05
5918         3  158696892  158732691    704    704      28  235812      -1.2903      0.90152   8.0105e-05            0
100287290    3  158732441  158784039    181    181       8  235812      -2.0729      0.98091   8.4958e-06            0
64747        3  158801450  158829719   1284   1284      72  235812      0.42098      0.33688   0.00032432   1.9014e-05
654502       3  159069252  159266307    641    641      25  235812      0.81877      0.20646    0.0001293   2.3246e-05
100505385    3  159069252  159897366   2579   2579     165  235812      0.90284       0.1833   0.00076857   6.8903e-05
29970        3  159273247  159897366   1907   1907     118  235812       1.2622      0.10345   0.00058407   8.3745e-05
3592         3  159988836  159996019    447    447      18  235812      -0.7731      0.78027   5.5928e-05            0
401097       3  160223784  160290143    903    903      36  235812       1.8649     0.031098   0.00022638   7.3671e-05
57560        3  160256986  160399532   1757   1757     113  235812       2.1279     0.016674    0.0006246   0.00014544
10051        3  160399304  160434962   2511   2511     162  235812      0.83177      0.20277   0.00074945   6.2525e-05
286827       3  160435503  160449838   1289   1289      72  235812      0.41305      0.33979    0.0003239   1.8537e-05
3840         3  160494995  160565588   1042   1042      63  235812       1.7038     0.044207   0.00035333   8.6188e-05
80117        3  160677160  160678448    259    259      11  235812       1.4231     0.077356   7.7122e-05   3.0458e-05
151742       3  160755532  161078902    438    438      18  235812       1.2368      0.10808   0.00010876   3.2425e-05
8706         3  161083883  161105630    518    518      20  235812       1.2405       0.1074    0.0001191   3.4273e-05
51068        3  161221262  161252294   1117   1117      66  235812      0.63124      0.26394   0.00030877   2.8908e-05
165679       3  161344792  161372938    632    632      25  235812      0.96698      0.16678   0.00013444   2.8431e-05
131149       3  161429601  161503975    600    600      23  235812        2.379    0.0086799   0.00017881   8.1301e-05
6476         3  164978893  165078495   4245   4245     294  235812      0.15156      0.43977    0.0012596   1.2815e-05
22865        3  165186720  165196681    771    771      52  235812      -1.5844      0.94345   0.00015659            0
590          3  165772904  165837472    798    798      53  235812     -0.99323       0.8397   0.00018163            0
79740        3  167178425  167380405   1836   1836     116  235812     -0.70919       0.7609   0.00044486            0
5276         3  167441789  167474132    776    776      31  235812       2.5621    0.0052023   0.00023257   0.00010115
151790       3  167478684  167653501   1862   1862     117  235812       2.4529    0.0070853   0.00066931   0.00017321
11235        3  167683735  167735422    458    458      18  235812      0.28961      0.38606   8.0972e-05   4.6492e-06
5274         3  167735644  167825569    684    684      27  235812     0.046801      0.48134   0.00011313            0
27333        3  168008669  168095924   1446   1446     100  235812      0.71495      0.23732    0.0004654   4.1366e-05
2122         3  169083499  169663786   2630   2630     167  235812      0.21083      0.41651   0.00072179    1.359e-05
84517        3  169766921  169769895    418    418      17  235812     -0.25938      0.60233   6.3208e-05            0
55892        3  169769649  169789716    703    703      28  235812       0.6516      0.25733   0.00013753   1.8835e-05
151827       3  169793006  169812866    945    945      59  235812       3.2652   0.00054691   0.00042828   0.00017816
344657       3  169812947  169838007    640    640      25  235812       1.7565       0.0395    0.0001641   5.8115e-05
79782        3  169839241  169869935    991    991      59  235812    -0.054864      0.52188   0.00024488            0
344658       3  169905106  169939175    747    747      52  235812       1.0198      0.15392   0.00026445   4.3929e-05
7095         3  169966792  169998373    576    576      23  235812       1.8815     0.029953   0.00015834   6.0856e-05
26996        3  170037543  170085418    343    343      14  235812      0.93526      0.17483   7.9501e-05   2.0146e-05
80012        3  170086731  170181749   1609   1609     106  235812       1.2779      0.10064   0.00052997   8.0466e-05
5584         3  170222432  170305982   1242   1242      70  235812     -0.54283      0.70638   0.00026777            0
6498         3  170357678  170396849    789    789      31  235812       1.1176      0.13187    0.0001691    3.767e-05
5010         3  170418865  170434691    385    385      16  235812       2.0491     0.020229   0.00012549   5.7638e-05
57709        3  170459554  170586074    988    988      61  235812        1.105      0.13457   0.00031079   5.2094e-05
200916       3  170864875  170870256    321    321      13  235812       1.0194      0.15401   7.6727e-05   2.1577e-05
56648        3  170888415  170908637    260    260      11  235812      -1.7418      0.95922   1.8366e-05            0
6514         3  170995365  171026979    874    874      55  235812     -0.60575      0.72766    0.0002047            0
23043        3  171062503  171460408   2482   2482     163  235812      0.22683      0.41028   0.00070588   1.4663e-05
5337         3  171600405  171810494   2089   2089     147  235812      0.70148       0.2415   0.00067281   4.9472e-05
389177       3  171843349  171867846    294    294      12  235812      -1.1116      0.86685   2.9083e-05            0
64778        3  172039628  172400703   2053   2053     125  235812     -0.29017      0.61416   0.00050811            0
2693         3  172443291  172448456    537    537      21  235812     -0.38717      0.65068    7.622e-05            0
8743         3  172505508  172523507    828    828      33  235812      0.75479      0.22519   0.00016445   2.4498e-05
57552        3  172630645  172711218    666    666      26  235812     -0.86453      0.80635    8.347e-05            0
1894         3  172750682  172829265   1853   1853     117  235812       2.4638    0.0068731   0.00067017   0.00017411
83893        3  172889357  173141268    914    914      58  235812      0.45567      0.32431    0.0002644   1.8418e-05
22871        3  173396490  174286644   1012   1012      62  235812     -0.72509       0.7658   0.00022755            0
254827       3  174440995  175809510   1513   1513     103  235812      -1.4633      0.92831    0.0003512            0
79718        3  177020754  177197260   1082   1082      65  235812     -0.43271      0.66739   0.00025256            0
10242        3  178536298  178844429    367    367      15  235812     -0.14958      0.55945   5.7486e-05            0
64393        3  179017223  179072279    471    471      18  235812     0.036074      0.48561   7.4427e-05            0
5290         3  179148114  179240084   1251   1251      71  235812       1.9868      0.02347   0.00040955   0.00010848
27094        3  179239749  179267050   1077   1077      42  235812      0.69545      0.24339   0.00020345   2.5332e-05
51193        3  179322991  179335535    687    687      27  235812     -0.46193      0.67793   9.8094e-05            0
55669        3  179347692  179393226   1432   1432      78  235812       1.4422     0.074627   0.00040993   7.9215e-05
59345        3  179396088  179451583    645    645      25  235812       1.5951     0.055347   0.00015772   5.1677e-05
86           3  179562880  179588405    912    912      58  235812       1.0794      0.14022   0.00029544   4.9531e-05
57129        3  179588465  179604646    581    581      23  235812    -0.064288      0.52563   9.2918e-05            0
4711         3  179604787  179624500    444    444      18  235812       1.1064      0.13428   0.00010462   2.8312e-05
8975         3  179653145  179789401   1723   1723     111  235812      0.57117      0.28394   0.00050478   3.4094e-05
51555        3  179794958  180037053   1589   1589     107  235812      0.53941       0.2948   0.00048509   3.1352e-05
151613       3  180602130  180618347   2017   2017     144  235812       1.8956     0.029005   0.00075418   0.00014359
339829       3  180614008  180679495   1667   1667     108  235812      0.42446      0.33562   0.00048204    2.408e-05
8087         3  180912446  180982753   1604   1604      84  235812      0.38457      0.35028   0.00037485   1.8597e-05
131118       3  180983709  180989774    481    481      19  235812      0.15502       0.4384   8.1802e-05   1.2517e-06
6657         3  181711924  181714436    290    290      12  235812      -1.5559      0.94013   2.3226e-05            0
23200        3  182793503  182921635   3335   3335     217  235812       1.2288      0.10958      0.00103   0.00010991
54165        3  182938158  182985947    674    674      49  235812       1.4284     0.076584   0.00027035   6.2585e-05
56922        3  183015218  183099587   1500   1500      57  235812       2.8597    0.0021201   0.00039154   0.00014985
27074        3  183122215  183162879   1084   1084      65  235812       -1.694      0.95487   0.00019931            0
23101        3  183178004  183428619   2859   2859     199  235812       4.0859   2.1951e-05    0.0012345   0.00039101
84002        3  183253226  183273391    577    577      23  235812       1.7476     0.040264    0.0001531   5.5611e-05
89857        3  183487531  183555712    869    869      56  235812       1.7456     0.040442   0.00032127   8.3864e-05
54800        3  183635011  183684519    646    646      25  235812       1.5602     0.059359   0.00015636   5.0366e-05
55689        3  183697804  183812625   2846   2846     197  235812     -0.36245      0.64149   0.00080253            0
79929        3  183815876  183825605    439    439      18  235812     0.068922      0.47253   7.5254e-05            0
55486        3  183826488  183884905   1398   1398      96  235812      0.25458      0.39952   0.00041936   1.2279e-05
10057        3  183919934  184018010   2821   2821     196  235812       1.7418     0.040771   0.00098293   0.00015187
200909       3  184031544  184039369    878    878      35  235812      0.62438      0.26619   0.00016863   2.0206e-05
170572       3  184053047  184060673    844    844      55  235812      -0.4721      0.68157    0.0002102            0
285242       3  184097064  184106995    949    949      59  235812      0.57563      0.28243   0.00027466   2.4438e-05
8893         3  184134435  184145311   1277   1277      72  235812     -0.56903      0.71533   0.00027462            0
1857         3  184155311  184173526   1483   1483      80  235812     -0.25703      0.60142    0.0003229            0
1173         3  184174846  184184091    869    869      56  235812     -0.43052      0.66659   0.00021599            0
55324        3  184186075  184194452   1571   1571     105  235812      -2.2112      0.98649   0.00032053            0
90113        3  184229588  184242330   1954   1954     120  235812       2.2308     0.012848   0.00066648   0.00015765
10195        3  184242329  184249525    881    881      35  235812        0.375      0.35383   0.00015916   1.0729e-05
9718         3  184249657  184293031   2413   2413     159  235812     -0.33311      0.63047   0.00064664            0
94032        3  184259215  184261463    217    217       9  235812       1.4293     0.076459    6.602e-05   2.7835e-05
5708         3  184299098  184309054   1729   1729     112  235812      0.25348      0.39995   0.00048835   1.3411e-05
1981         3  184314495  184335358   3043   3043     204  235812    -0.080319      0.53201   0.00085543            0
131408       3  184335929  184346275    634    634      25  235812      0.69437      0.24373   0.00012508   1.9073e-05
1181         3  184346185  184361651   1904   1904     118  235812     -0.22954      0.59078   0.00048283            0
5437         3  184361714  184368595    353    353      15  235812      0.33925      0.36721   6.8808e-05   5.1856e-06
7066         3  184371935  184379688    777    777      31  235812     -0.17624      0.56995   0.00012292            0
8646         3  184380073  184389835   1886   1886     113  235812       1.3167     0.093965   0.00056498   8.5831e-05
2049         3  184561799  184582408   1538   1538     104  235812        1.646     0.049877   0.00054627   0.00010526
64110        3  184710367  184712048    379    379      16  235812     -0.13592      0.55406   6.1917e-05            0
23355        3  184812137  185052614   3508   3508     244  235812       1.3895     0.082334    0.0011673   0.00013274
285382       3  185078050  185153014    394    394      16  235812     -0.86983       0.8078   4.6763e-05            0
1962         3  185190624  185282886    987    987      61  235812      0.67399      0.25016   0.00028852   2.9802e-05
9175         3  185282941  185489094   1803   1803     115  235812       0.1325       0.4473    0.0004934    5.722e-06
90407        3  185482671  185499057    493    493      19  235812      0.57382      0.28304   9.3398e-05   1.2875e-05
200879       3  185506866  185552655    798    798      53  235812      0.43752      0.33087   0.00024144   1.6689e-05
59343        3  185586228  185631101   1143   1143      65  235812      0.69633      0.24311   0.00030767   3.2008e-05
10644        3  185643131  185825039   1539   1539     104  235812      0.19609      0.42227   0.00045026   9.2387e-06
6434         3  185914568  185938136   2133   2133     127  235812      0.30277      0.38103    0.0005564   1.7822e-05
2119         3  186046317  186109112   1277   1277      72  235812     -0.26881      0.60596   0.00028911            0
1608         3  186147201  186362234   3534   3534     248  235812       1.5602      0.05936    0.0012029   0.00015128
1427         3  186538443  186544378    359    359      15  235812       1.6798     0.046495   0.00010714   4.3511e-05
55171        3  186546067  186570543    678    678      27  235812       2.2082     0.013617    0.0001939   7.9393e-05
51726        3  186570676  186585800    767    767      30  235812      0.57185      0.28371   0.00014388    1.663e-05
197          3  186613061  186621318    681    681      27  235812      -1.0429      0.85151   8.2647e-05            0
26998        3  186635832  186653008    725    725      28  235812        1.576     0.057512   0.00017248   5.3763e-05
3273         3  186665958  186678235    784    784      31  235812       1.0383      0.14957   0.00016598   3.4511e-05
3827         3  186717309  186744410   1216   1216      70  235812       2.0055     0.022457   0.00040574    0.0001089
1974         3  186783572  186789897   1264   1264      71  235812    -0.083528      0.53328   0.00029409            0
5984         3  186789892  186806695    987    987      61  235812      0.73991      0.22968   0.00029186     3.32e-05
9370         3  186842668  186858463    347    347      14  235812        1.479     0.069569   9.5262e-05   3.5942e-05
6480         3  186930343  187078553    521    521      20  235812       1.7519     0.039898    0.0001371   5.2273e-05
116832       3  187120953  187139475     92     92       4  235812      -1.0681      0.85726   5.6154e-06            0
132112       3  187197486  187201465    376    376      16  235812      0.27598      0.39128   7.1721e-05   3.8147e-06
5648         3  187216085  187292022   2582   2582     166  235812      -0.4931      0.68903   0.00066382            0
64108        3  187368380  187371584    283    283      12  235812      -1.1743      0.87987     2.82e-05            0
6750         3  187668906  187670413    209    209       9  235812     -0.91243      0.81923   2.1925e-05            0
344892       3  187698259  187716720    383    383      16  235812      0.94915      0.17127   8.9865e-05   2.1994e-05
604          3  187721377  187745725    904    904      36  235812     -0.35056      0.63704   0.00013772            0
4026         3  188152143  188890671   1332   1332      74  235812      0.75847      0.22409   0.00035155   3.7789e-05
285386       3  189099459  189323482    792    792      54  235812     -0.73315      0.76827    0.0001956            0
8626         3  189566861  189897279   1736   1736     112  235812     -0.27755      0.60932    0.0004548            0
55214        3  189956728  190122437   1548   1548     105  235812       1.5052     0.066132   0.00054109   9.5844e-05
9076         3  190305701  190322446    399    399      16  235812       1.8032     0.035678   0.00011686   4.9055e-05
10686        3  190387872  190412143    540    540      21  235812      0.34086       0.3666   9.5768e-05   6.6757e-06
131920       3  190428655  190449876    499    499      19  235812     -0.84361      0.80056   5.8123e-05            0
3556         3  190514051  190657197   2198   2198     151  235812       1.0466      0.14765   0.00071755   7.7248e-05
647309       3  190843268  190862743    582    582      23  235812       2.2777     0.011373   0.00017451   7.7009e-05
344901       3  191199142  191263338    250    250      10  235812       1.2724      0.10161    6.756e-05   2.5153e-05
257313       3  191267155  191330536    475    475      19  235812      0.95824      0.16897   0.00010495   2.4378e-05
152137       3  191329082  191398670   1012   1012      62  235812      -2.4283      0.99242   0.00016217            0
152138       3  191461163  191461456     75     75       3  235812       1.1673      0.12154   2.4614e-05   1.1861e-05
2257         3  192139244  192727599    926    926      36  235812       1.0812      0.13981    0.0001917   3.9041e-05
151963       3  192796815  192918161    529    529      21  235812       1.3592     0.087041   0.00012829    3.922e-05
57110        3  193241128  193300939   1203   1203      69  235812      0.71972      0.23585   0.00032691   3.4332e-05
344905       3  193274789  193378824   2563   2563     165  235812     0.075285      0.46999   0.00070269   2.9802e-06
84239        3  193398967  193555122   2672   2672     192  235812      -1.4971      0.93281   0.00069353            0
4976         3  193593144  193697811   2386   2386     158  235812       0.1891      0.42501   0.00068152   1.1444e-05
3280         3  194136142  194138612    486    486      19  235812      0.40795      0.34166   8.8683e-05   8.1062e-06
1370         3  194339765  194351345    538    538      21  235812       1.0455      0.14789    0.0001176   2.8551e-05
131578       3  194355247  194369743    611    611      24  235812       1.5898     0.055938    0.0001523   5.0545e-05
2814         3  194394821  194399266    617    617      24  235812       1.5165     0.064693   0.00014951   4.7684e-05
79572        3  194402674  194486654   2276   2276     132  235812     -0.78228      0.78297   0.00050493            0
93109        3  194587673  194633780   1171   1171      67  235812       1.1702      0.12097   0.00034234   5.8174e-05
55341        3  194640788  194672477   1343   1343      74  235812     0.020389      0.49187   0.00031204            0
131583       3  194685893  194689037    442    442      18  235812     -0.62825      0.73508    5.898e-05            0
152002       3  195068276  195271166   1141   1141      67  235812       2.2614     0.011868   0.00040654   0.00012243
23527        3  195274736  195443176   1689   1689     110  235812      0.77198      0.22006   0.00051373   4.7266e-05
5504         3  195514422  195543401    484    484      19  235812     -0.41931       0.6625   6.7519e-05            0
347          3  195568702  195584205    432    432      17  235812       0.4296      0.33374    8.019e-05   8.1062e-06
200958       3  195720882  195733553    946    946      59  235812       3.6859   0.00011395   0.00045638   0.00020623
4585         3  195746765  195811973   9377   9377     659  235812       2.3139     0.010337    0.0031625   0.00036895
10188        3  195863364  195909009   3226   3226     210  235812     -0.36902      0.64394   0.00085611            0
7037         3  196049284  196082161   1523   1523     103  235812        1.064      0.14367   0.00050171   6.4969e-05
131540       3  196197443  196211437    732    732      29  235812       2.1922     0.014181   0.00020418   8.1182e-05
200931       3  196216512  196233430    859    859      34  235812     -0.70407      0.75931   0.00011841            0
5130         3  196238382  196287713    815    815      32  235812      0.24015      0.40511    0.0001411   5.3644e-06
255758       3  196291219  196318294    387    387      16  235812       1.2796      0.10035   9.9771e-05   3.1948e-05
116211       3  196323546  196338420    394    394      16  235812     -0.49656      0.69025    5.411e-05            0
26043        3  196353490  196454318    917    917      57  235812       1.3187     0.093641    0.0003032   6.1512e-05
165918       3  196468783  196503768    845    845      55  235812       1.1979      0.11549   0.00028744    5.424e-05
255798       3  196506879  196515366    333    333      14  235812       1.0865      0.13863   8.3701e-05   2.4319e-05
348793       3  196554183  196568610    334    334      14  235812       0.5328      0.29709   6.9002e-05   9.5963e-06
200933       3  196568854  196589059    360    360      15  235812       1.5661     0.058663   0.00010346   3.9816e-05
375387       3  196639696  196662004    755    755      30  235812     0.074893      0.47015   0.00012685            0
84984        3  196706273  196712294    235    235      10  235812      0.49983       0.3086   4.9438e-05   7.0333e-06
54965        3  196712374  196736007    729    729      29  235812       1.8882     0.029501   0.00019078    6.777e-05
5062         3  196739857  196832647   1012   1012      62  235812     -0.30043      0.61808   0.00024626            0
205564       3  196867856  196934714    926    926      36  235812      0.63313      0.26332   0.00017353   2.0862e-05
22916        3  196935402  196942593    644    644      25  235812       1.9722     0.024292   0.00017287   6.6876e-05
80235        3  196946343  196968871    704    704      28  235812      0.53808      0.29526   0.00013359   1.4842e-05
4241         3  196987559  197029816   2242   2242     152  235812       2.9954    0.0013706   0.00088861    0.0002442
1739         3  197042560  197299272   2644   2644     190  235812       -2.278      0.98864   0.00062941            0
622          3  197509783  197573323    906    906      35  235812       1.9847     0.023591   0.00022677   7.8321e-05
9711         3  197671393  197749727   2622   2622     188  235812      -1.2083      0.88653   0.00069939            0
84248        3  197749553  197784446   1107   1107      64  235812     -0.24045      0.59501   0.00025728            0
84859        3  197791226  197884310   2646   2646     191  235812      0.39042      0.34811   0.00083986   2.9922e-05
84223        3  197887208  197960015   1381   1381      76  235812        2.411    0.0079547   0.00046178   0.00013953
6165         3  197950181  197955851    407    407      17  235812      -1.7932      0.96353   3.4507e-05            0
89782        3  197960200  198043720   1250   1250      48  235812     -0.99404       0.8399   0.00016251            0
728262       3  198151974  198211810    536    536      21  235812      0.10128      0.45966   8.9005e-05            0
152687       4      53285      88211    673    673      48  235812       1.9795     0.023878   0.00029373   9.0182e-05
255403       4     124476     202306     75     75       3  235812     -0.15952      0.56337   8.6671e-06            0
654254       4     270675     305321    704    704      28  235812       2.6948    0.0035219   0.00022187   0.00010312
7700         4     337807     373959    619    619      24  235812      0.44166      0.32937   0.00011228    1.055e-05
170960       4     439984     499171   1011   1011      62  235812      -2.4821      0.99347   0.00016035            0
54872        4     499200     539921   2378   2378     159  235812       1.7563     0.039521   0.00081274   0.00013858
5158         4     587325     670892   2773   2773     195  235812       1.9527     0.025427   0.00099818   0.00017136
521          4     672436     674338    421    421      17  235812     -0.36893      0.64391   6.0752e-05            0
4636         4     674212     682028   1227   1227      70  235812        2.504    0.0061391   0.00043725   0.00014043
84179        4     674690     689468   2517   2517     163  235812      0.65866      0.25506   0.00073994   4.8757e-05
10336        4     705748     770640   1584   1584     106  235812     -0.14811      0.55887   0.00043764            0
10815        4     784957     826157   1324   1324      95  235812      0.71507      0.23728   0.00044312   4.0293e-05
2580         4     849277     932390   3707   3707     253  235812       1.7233     0.042413    0.0012426   0.00016987
84286        4     932387     958656   1610   1610     106  235812       1.2369      0.10806   0.00052714   7.7665e-05
1609         4     958884     973560   2880   2880     200  235812      -0.3099      0.62168   0.00081936            0
10861        4     979073     994217   1706   1706     111  235812      0.38053      0.35178   0.00049226   2.1517e-05
3425         4     986997    1004557   2974   2974     202  235812      0.47824      0.31624   0.00089511   3.8505e-05
53834        4    1009979    1026898   1134   1134      67  235812       1.0667      0.14306   0.00033662   5.2512e-05
285498       4    1056248    1113794   1541   1541     104  235812      -2.0837      0.98141   0.00032322            0
10417        4    1166932    1208962    806    806      32  235812       1.2194      0.11134   0.00017805   4.2319e-05
1487         4    1211440    1250248   3087   3087     206  235812      0.52118      0.30112   0.00091629   4.2796e-05
10296        4    1289851    1340148   2249   2249     152  235812       2.3398    0.0096471   0.00083005   0.00018561
101928621    4    1323178    1327620     40     40       2  235812      0.34675      0.36439   8.5623e-06   5.9605e-08
57654        4    1345658    1388049   2043   2043     145  235812      0.72094      0.23547   0.00066546   5.0604e-05
285464       4    1391552    1395994    725    725      28  235812       1.9042     0.028442   0.00018615   6.7413e-05
152877       4    1574062    1684313    913    913      58  235812       1.0422      0.14867   0.00029353   4.7565e-05
7884         4    1692800    1712694    816    816      53  235812      0.28876      0.38638   0.00023469    9.954e-06
